[Epoch 094] train_loss=-3.22047614 | score=0.94541692 | val_nll=-3.34261871 | val_acc=0.96379440 | val_dt_mae=1.76721330 | val_qty_mae=0.70534761 | train_log_qty_aux=nan | val_log_qty_aux=nan
[Epoch 095] train_loss=-3.22236941 | score=0.94508072 | val_nll=-3.34375132 | val_acc=0.96350466 | val_dt_mae=1.76721330 | val_qty_mae=0.75181644 | train_log_qty_aux=nan | val_log_qty_aux=nan
[Epoch 096] train_loss=-3.22467406 | score=0.94575201 | val_nll=-3.34793841 | val_acc=0.96411891 | val_dt_mae=1.76721330 | val_qty_mae=0.69476650 | train_log_qty_aux=nan | val_log_qty_aux=nan
[Epoch 097] train_loss=-3.22635942 | score=0.94555066 | val_nll=-3.34746539 | val_acc=0.96386394 | val_dt_mae=1.76721330 | val_qty_mae=0.64114790 | train_log_qty_aux=nan | val_log_qty_aux=nan
[Epoch 098] train_loss=-3.22787129 | score=0.94535445 | val_nll=-3.34741337 | val_acc=0.96375963 | val_dt_mae=1.76721330 | val_qty_mae=0.73305498 | train_log_qty_aux=nan | val_log_qty_aux=nan
[Epoch 099] train_loss=-3.23010700 | score=0.94397722 | val_nll=-3.34866676 | val_acc=0.96239207 | val_dt_mae=1.76721330 | val_qty_mae=0.74271604 | train_log_qty_aux=nan | val_log_qty_aux=nan
[Epoch 100] train_loss=-3.23177047 | score=0.94531273 | val_nll=-3.34993680 | val_acc=0.96371328 | val_dt_mae=1.76721330 | val_qty_mae=0.72841030 | train_log_qty_aux=nan | val_log_qty_aux=nan
[Epoch 101] train_loss=-3.23389023 | score=0.94247319 | val_nll=-3.34869460 | val_acc=0.96088544 | val_dt_mae=1.76721330 | val_qty_mae=0.74011569 | train_log_qty_aux=nan | val_log_qty_aux=nan
[Epoch 102] train_loss=-3.23613713 | score=0.94415283 | val_nll=-3.35356238 | val_acc=0.96251956 | val_dt_mae=1.76721330 | val_qty_mae=0.69459703 | train_log_qty_aux=nan | val_log_qty_aux=nan
[Epoch 103] train_loss=-3.23758681 | score=0.94570147 | val_nll=-3.35833344 | val_acc=0.96411891 | val_dt_mae=1.76721330 | val_qty_mae=0.74530667 | train_log_qty_aux=nan | val_log_qty_aux=nan
[Epoch 104] train_loss=-3.23960035 | score=0.94390718 | val_nll=-3.35951034 | val_acc=0.96227618 | val_dt_mae=1.76721330 | val_qty_mae=0.69686768 | train_log_qty_aux=nan | val_log_qty_aux=nan
