dataset,candidate,scope,role,count,qty_mae,qty_rmse,time_nll,log_qty_mse,joint_objective
intermittent_v2,constant_shrinkage,p95_p99,candidate,3405,2.794168329448952,3.988578781518075,-3.5976394310921824,0.005110354850623253,-3.592529076241559
intermittent_v2,constant_shrinkage,tail_gt_p95,baseline,4546,3.615863346078036,5.211711447178472,-3.5980364018162074,0.004020909123377631,-3.59401549269283
intermittent_v2,constant_shrinkage,tail_gt_p95,candidate,4546,3.615863346078036,5.211711447178472,-3.5980364018162074,0.004020909123377631,-3.59401549269283
intermittent_v2,smooth_shrinkage,body_le_p95,baseline,81739,0.603369344755832,1.2731964285627633,-3.5925679294702997,0.007324397939479449,-3.5852435315308204
intermittent_v2,smooth_shrinkage,body_le_p95,candidate,81739,0.603369344755832,1.2731964285627633,-3.5925679294702997,0.007324397939479449,-3.5852435315308204
intermittent_v2,smooth_shrinkage,gt_p99,baseline,1141,6.067985634966758,7.793839666776394,-3.5992210515228726,0.0007697586402300866,-3.5984512928826424
intermittent_v2,smooth_shrinkage,gt_p99,candidate,1141,6.067985634966758,7.793839666776394,-3.5992210515228726,0.0007697586402300866,-3.5984512928826424
intermittent_v2,smooth_shrinkage,history_65_128,baseline,28456,1.301943531109605,2.547899900611619,-3.5994252017082577,0.004679457426251971,-3.594745744282006
intermittent_v2,smooth_shrinkage,history_65_128,candidate,28456,1.301943531109605,2.547899900611619,-3.5994252017082577,0.004679457426251971,-3.594745744282006
intermittent_v2,smooth_shrinkage,history_gt_128,baseline,32741,0.1435155487210555,0.455518561637507,-3.582088032944398,0.010776250619312413,-3.5713117823250857
intermittent_v2,smooth_shrinkage,history_gt_128,candidate,32741,0.1435155487210555,0.455518561637507,-3.582088032944398,0.010776250619312413,-3.5713117823250857
intermittent_v2,smooth_shrinkage,history_le_64,baseline,25088,0.9570142673922475,1.6028627469636274,-3.599457734502016,0.005220988281315828,-3.5942367462207
intermittent_v2,smooth_shrinkage,history_le_64,candidate,25088,0.9570142673922475,1.6028627469636274,-3.599457734502016,0.005220988281315828,-3.5942367462207
intermittent_v2,smooth_shrinkage,le_p50,baseline,45036,0.08681285343333008,0.2225052840533853,-3.5870360507191323,0.008113786998835715,-3.5789222637202966
intermittent_v2,smooth_shrinkage,le_p50,candidate,45036,0.08681285343333008,0.2225052840533853,-3.5870360507191323,0.008113786998835715,-3.5789222637202966
intermittent_v2,smooth_shrinkage,overall,baseline,86285,0.7620852018574226,1.7224035439438634,-3.592856040674848,0.007150350768383675,-3.5857056899064643
